short-explanation	ac	default	warmup	prefill	0.52	58	13.6	31.33	0.2347	2770	28564	83.3	51.8	Nominal	2		auto
short-explanation	ac	default	warmup	decode	6.30	552	180.5	31.99	0.3271	1960	30028	76.5	40.8	Nominal	26		auto
short-explanation	ac	default	p1.default	prefill	0.52	58	13.7	31.54	0.2358	2039	29504	77.4	41.7	Nominal	2		auto
short-explanation	ac	default	p1.default	decode	6.31	552	181.0	32.12	0.3280	1510	30611	76.1	39.5	Nominal	26		auto
short-explanation	ac	default	p2.default	prefill	0.52	58	20.0	30.83	0.3456	1503	29326	79.1	39.0	Nominal	3		auto
short-explanation	ac	default	p2.default	decode	6.31	552	173.0	31.90	0.3135	1614	30287	74.1	40.4	Nominal	25		auto
